time="2026-04-24T13:49:32-04:00" level=warning msg="Finding default values of vLLM version for model=qwen/qwen3-14b"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 148100446] preemption: evicting request_1066 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 148215704] preemption: evicting request_1029 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 148684262] preemption: evicting request_1072 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 148764077] preemption: evicting request_1034 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 148993544] preemption: evicting request_1054 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 149057143] preemption: evicting request_1039 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 149247048] preemption: evicting request_1043 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 149296530] preemption: evicting request_1058 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 149745114] preemption: evicting request_1048 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 149770886] preemption: evicting request_1077 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 149902523] preemption: evicting request_1033 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 150319713] preemption: evicting request_1057 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 150419171] preemption: evicting request_1038 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 150628642] preemption: evicting request_1070 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 151071830] preemption: evicting request_1042 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 151275957] preemption: evicting request_1042 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 151465996] preemption: evicting request_1069 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 152257141] preemption: evicting request_1047 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 152916862] preemption: evicting request_1091 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 153027289] preemption: evicting request_1069 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 153287166] preemption: evicting request_1081 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 153330622] preemption: evicting request_1061 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 153486058] preemption: evicting request_1098 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 153535117] preemption: evicting request_1096 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 153721502] preemption: evicting request_1086 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 154075392] preemption: evicting request_1105 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 154398751] preemption: evicting request_1094 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 154412209] preemption: evicting request_1067 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 154862819] preemption: evicting request_1061 to make room"
time="2026-04-24T13:49:34-04:00" level=warning msg="[tick 154899003] preemption: evicting request_1105 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 155158194] preemption: evicting request_1094 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 155468899] preemption: evicting request_1107 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 155532078] preemption: evicting request_1067 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 155609010] preemption: evicting request_1111 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 156288745] preemption: evicting request_1116 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 156387463] preemption: evicting request_1122 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 156568325] preemption: evicting request_1073 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 156955565] preemption: evicting request_1093 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 157109865] preemption: evicting request_1116 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 157340197] preemption: evicting request_1099 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 157607203] preemption: evicting request_1120 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 157725654] preemption: evicting request_1106 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 158083065] preemption: evicting request_1124 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 159161177] preemption: evicting request_1115 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 159532218] preemption: evicting request_1123 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 161121416] preemption: evicting request_1134 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 162960540] preemption: evicting request_1128 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 163312488] preemption: evicting request_1140 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 164744579] preemption: evicting request_1134 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 166237799] preemption: evicting request_1156 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 166510119] preemption: evicting request_1164 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 167109485] preemption: evicting request_1168 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 167409352] preemption: evicting request_1196 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 167584672] preemption: evicting request_1177 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 168808070] preemption: evicting request_1188 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 169767439] preemption: evicting request_1188 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 172080365] preemption: evicting request_1197 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 172607144] preemption: evicting request_1206 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 173630222] preemption: evicting request_1201 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 173711814] preemption: evicting request_1201 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 174208928] preemption: evicting request_1206 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 175140442] preemption: evicting request_1211 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 175517421] preemption: evicting request_1248 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 175712290] preemption: evicting request_1240 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 176011012] preemption: evicting request_1217 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 176796322] preemption: evicting request_1248 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 177076333] preemption: evicting request_1244 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 177333712] preemption: evicting request_1224 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 177346484] preemption: evicting request_1258 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 177697444] preemption: evicting request_1261 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 177731512] preemption: evicting request_1262 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 177809423] preemption: evicting request_1234 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 178601584] preemption: evicting request_1238 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 179000786] preemption: evicting request_1272 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 179157258] preemption: evicting request_1247 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 179685845] preemption: evicting request_1251 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 180354118] preemption: evicting request_1260 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 180544023] preemption: evicting request_1264 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 180969405] preemption: evicting request_1268 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 182212379] preemption: evicting request_1274 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 183058037] preemption: evicting request_1280 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 183483817] preemption: evicting request_1284 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 213288793] preemption: evicting request_1501 to make room"
time="2026-04-24T13:49:35-04:00" level=warning msg="[tick 213997776] preemption: evicting request_1505 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 220724413] preemption: evicting request_1550 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 221181005] preemption: evicting request_1554 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 223877302] preemption: evicting request_1568 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 232630441] preemption: evicting request_1630 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 246596800] preemption: evicting request_1727 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 286492934] preemption: evicting request_1988 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 287532064] preemption: evicting request_1994 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 288765182] preemption: evicting request_2002 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 290167086] preemption: evicting request_2006 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 292795579] preemption: evicting request_2006 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 293017011] preemption: evicting request_2014 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 293486199] preemption: evicting request_2014 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 293797113] preemption: evicting request_2022 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 294059813] preemption: evicting request_2028 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 294290267] preemption: evicting request_2033 to make room"
time="2026-04-24T13:49:36-04:00" level=warning msg="[tick 295805090] preemption: evicting request_2049 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 300066467] preemption: evicting request_2090 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 302270135] preemption: evicting request_2104 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 306039627] preemption: evicting request_2133 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 306639376] preemption: evicting request_2136 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 307720806] preemption: evicting request_2136 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 308733005] preemption: evicting request_2147 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 310214932] preemption: evicting request_2157 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 313018659] preemption: evicting request_2178 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 343965213] preemption: evicting request_2401 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 345416825] preemption: evicting request_2405 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 346295736] preemption: evicting request_2409 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 348152429] preemption: evicting request_2424 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 348663224] preemption: evicting request_2430 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 349656363] preemption: evicting request_2435 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 350620759] preemption: evicting request_2441 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 354463140] preemption: evicting request_2468 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 355499619] preemption: evicting request_2472 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 356088080] preemption: evicting request_2477 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 381285583] preemption: evicting request_2660 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 381448876] preemption: evicting request_2660 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 383092572] preemption: evicting request_2664 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 384653988] preemption: evicting request_2664 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 385646692] preemption: evicting request_2691 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 387097954] preemption: evicting request_2695 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 388661992] preemption: evicting request_2699 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 388852095] preemption: evicting request_2703 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 389604038] preemption: evicting request_2707 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 389826008] preemption: evicting request_2711 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 390333858] preemption: evicting request_2716 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 402453310] preemption: evicting request_2795 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 403280659] preemption: evicting request_2801 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 403737111] preemption: evicting request_2806 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 403991061] preemption: evicting request_2817 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 404090248] preemption: evicting request_2810 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 404954661] preemption: evicting request_2827 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 405788057] preemption: evicting request_2836 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 406383957] preemption: evicting request_2810 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 407177296] preemption: evicting request_2830 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 407832372] preemption: evicting request_2826 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 409023353] preemption: evicting request_2830 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 409335641] preemption: evicting request_2834 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 409697044] preemption: evicting request_2851 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 409720321] preemption: evicting request_2840 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 409983199] preemption: evicting request_2845 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 410612754] preemption: evicting request_2855 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 410661530] preemption: evicting request_2850 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 411362886] preemption: evicting request_2861 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 411493858] preemption: evicting request_2854 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 411634136] preemption: evicting request_2858 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 412096497] preemption: evicting request_2877 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 412567744] preemption: evicting request_2881 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 412838327] preemption: evicting request_2865 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 413502167] preemption: evicting request_2891 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 413769977] preemption: evicting request_2896 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 414221264] preemption: evicting request_2887 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 414289648] preemption: evicting request_2865 to make room"
time="2026-04-24T13:49:37-04:00" level=warning msg="[tick 414379766] preemption: evicting request_2870 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 414816782] preemption: evicting request_2903 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 414896075] preemption: evicting request_2875 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 415399038] preemption: evicting request_2897 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 415539151] preemption: evicting request_2904 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 415680624] preemption: evicting request_2909 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 415899280] preemption: evicting request_2907 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 415930606] preemption: evicting request_2880 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 416399535] preemption: evicting request_2912 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 417073500] preemption: evicting request_2908 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 417244869] preemption: evicting request_2880 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 417245701] preemption: evicting request_2913 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 417833509] preemption: evicting request_2917 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 418050833] preemption: evicting request_2912 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 418228579] preemption: evicting request_2885 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 418349573] preemption: evicting request_2923 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 418418919] preemption: evicting request_2890 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 418442292] preemption: evicting request_2921 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 418691172] preemption: evicting request_2894 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 418963143] preemption: evicting request_2926 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 419143169] preemption: evicting request_2928 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 419446490] preemption: evicting request_2932 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 419651009] preemption: evicting request_2902 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 419741335] preemption: evicting request_2906 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 419749589] preemption: evicting request_2937 to make room"
time="2026-04-24T13:49:38-04:00" level=warning msg="[tick 420134486] preemption: evicting request_2911 to make room"
